id,poster_name,post_source_id,post_source_name,post_source_members,post_url,post_id,post_source_type,post_type,post_text,post_tokens,post_join_text,post_sentiment,post_intent,post_date,post_reaction_count,post_language,post_hashtags,post_source_url,poster_url,post_keywords,post_date_std
694,Mektepli Gazete,864343182375689,https://www.facebook.com/mektepligazete,0,https://www.facebook.com/mektepligazete/posts/pfbid0wZWNXUxgDaoSd1SmjwxavhzH3rDaiwpMDiMFFV6dLtMoyCxfi2NFAiZWCMrHimSyl,UzpfSTEwMDA2NDAwMDQ1MDYzNzo4NjQzNDMxODIzNzU2ODk6ODY0MzQzMTgyMzc1Njg5,facebook,admin post hashtag,"While applications for KPSS continue, the responses to restricting public recruitment continue: ""Unemployment will increase. The duration of the examinations must be extended.""",,,negative,,2024-05-22T13:59:44.000Z,1,en,[],https://www.facebook.com/mektepligazete/posts/pfbid0wZWNXUxgDaoSd1SmjwxavhzH3rDaiwpMDiMFFV6dLtMoyCxfi2NFAiZWCMrHimSyl,https://www.facebook.com/mektepligazete,"['applications', 'KPSS continue', 'the responses', 'public recruitment continue', 'Unemployment', 'The duration', 'the examinations']",22/05/2024
695,Kentten Son Haberler,7734614486576882,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F_u%2Fkentten_son_haberler&h=AT3wDGZI5Ci2F0WVpuR_2FE8oGv9nkXVI468H0yusdmcybHy5j80b_vPcl_AXZ-p91eYQDisBQ1QJjM16HiBUiP8iO5IEj5wvTMjFwsCHsbl30vDQlyL5q72ZvxrWW2N9v_l0rxk6NyzmENrdXd6ZPGYZWGHqsZvLrOm&s=1,0,https://www.facebook.com/reel/7734614486576882/,UzpfSTE3ODQxNDU2NTc2NjkxNTg3OlZLOjc3MzQ2MTQ0ODY1NzY4ODI=,facebook,admin post hashtag,"It's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right.",,,positive,,2024-05-19T12:26:08.000Z,22,en,[],https://www.facebook.com/reel/7734614486576882/,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F_u%2Fkentten_son_haberler&h=AT3wDGZI5Ci2F0WVpuR_2FE8oGv9nkXVI468H0yusdmcybHy5j80b_vPcl_AXZ-p91eYQDisBQ1QJjM16HiBUiP8iO5IEj5wvTMjFwsCHsbl30vDQlyL5q72ZvxrWW2N9v_l0rxk6NyzmENrdXd6ZPGYZWGHqsZvLrOm&s=1,['all right'],19/05/2024
696,AHB Medya ,122172575054056364,https://www.facebook.com/ahbmedyatv,0,https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl,UzpfSTYxNTUxNjkwOTI0OTM1OjEyMjE3MjU3NTA1NDA1NjM2NDoxMjIxNzI1NzUwNTQwNTYzNjQ=,facebook,admin post hashtag,Austerity measures have been announced in the public. The tender for rental vehicles at the University of Astonian Technical University has been on the agenda. The university has recently entered a tender to rent four vehicles (driverless) just before the austerity measures have been announced.,,,positive,,2024-05-14T14:28:44.000Z,31,en,[],https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl,https://www.facebook.com/ahbmedyatv,"['Austerity measures', 'the public', 'The tender', 'rental vehicles', 'the University', 'Astonian Technical University', 'the agenda', 'The university', 'recently entered', 'a tender', 'vehicles', 'driverless', 'the austerity measures']",14/05/2024
697,122172575054056364,Y29tbWVudDoxMjIxNzI1NzUwNTQwNTYzNjRfNDQ2NjM2Nzk3OTYwNzIy,Aşkın Inanç,0,https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl?comment_id=446636797960722,Y29tbWVudDoxMjIxNzI1NzUwNTQwNTYzNjRfNDQ2NjM2Nzk3OTYwNzIy,facebook,comment hashtag,"All the agencies rented a three-year-old car last week, so you don't have to rent a car for three years.",,,neutral,,2024-05-15T22:05:46.000Z,1,en,[],https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl,https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl,"['the agencies', 'a three-year-old car', 'last week', ""n't have"", 'a car', 'years']",15/05/2024
698,122172575054056364,Y29tbWVudDoxMjIxNzI1NzUwNTQwNTYzNjRfMjUzNzk3MzkyNzgzMzcxODI=,Süleyman Gündoğdu,0,https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl?comment_id=25379739278337182,Y29tbWVudDoxMjIxNzI1NzUwNTQwNTYzNjRfMjUzNzk3MzkyNzgzMzcxODI=,facebook,comment hashtag,"If you want to take a leave of absence, you can look at the prices and then you can read a title and not comment. Read a little and improve.",,,neutral,,2024-05-15T08:42:53.000Z,0,en,[],https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl,https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl,"['a leave', 'absence', 'the prices', 'a title', 'comment', 'little']",15/05/2024
699,122172575054056364,Y29tbWVudDoxMjIxNzI1NzUwNTQwNTYzNjRfODE4MTExMzM5NjY0NDAx,Ali Nurcan Melike Arslan,0,https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl?comment_id=818111339664401,Y29tbWVudDoxMjIxNzI1NzUwNTQwNTYzNjRfODE4MTExMzM5NjY0NDAx,facebook,comment hashtag,"It is the best military in the matter of saving. I went to the military subsidiary to get a certificate of registration, and it was a racket because the commander was coming out, and the whole colonel, the black renault, was in 19 years.",,,positive,,2024-05-16T19:47:03.000Z,0,en,[],https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl,https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl,"['best', 'military', 'the matter', 'the military subsidiary', 'a certificate', 'registration', 'a racket', 'the commander', 'the whole colonel', 'the black renault', 'years']",16/05/2024
700,122172575054056364,Y29tbWVudDoxMjIxNzI1NzUwNTQwNTYzNjRfODAxMjQ0NTU1NDAyMDEy,Fatih Cumhur,0,https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl?comment_id=801244555402012,Y29tbWVudDoxMjIxNzI1NzUwNTQwNTYzNjRfODAxMjQ0NTU1NDAyMDEy,facebook,comment hashtag,That's probably what happened.,,,negative,,2024-05-16T13:04:35.000Z,0,en,[],https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl,https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl,[],16/05/2024
701,122172575054056364,Y29tbWVudDoxMjIxNzI1NzUwNTQwNTYzNjRfMTM3NzQwMzk0Njk4NjMwNQ==,Tontiş Özçiçek,0,https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl?comment_id=1377403946986305,Y29tbWVudDoxMjIxNzI1NzUwNTQwNTYzNjRfMTM3NzQwMzk0Njk4NjMwNQ==,facebook,comment hashtag,"Miillete, who wrote the economics book, saved money in the country.",,,positive,,2024-05-15T08:37:12.000Z,0,en,[],https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl,https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl,"['Miillete', 'the economics book', 'money', 'the country']",15/05/2024
702,122172575054056364,Y29tbWVudDoxMjIxNzI1NzUwNTQwNTYzNjRfMzgwODM3Mzg0MzE0ODM0,Yusuf Gültekin,0,https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl?comment_id=380837384314834,Y29tbWVudDoxMjIxNzI1NzUwNTQwNTYzNjRfMzgwODM3Mzg0MzE0ODM0,facebook,comment hashtag,"They're smuggling goods from a fire, God damn it.",,,negative,,2024-05-17T21:41:38.000Z,0,en,[],https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl,https://www.facebook.com/ahbmedyatv/posts/pfbid0MEH8R1EoR67tD1WLvx9GyRv8hYAhGbqAdhqaEwhgVqek6v3zV678Hf3cmBALDhPxl,"['goods', 'a fire', 'God']",17/05/2024
703,AK Parti Aydın,253254867830343,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F_u%2Fakpartiaydinn&h=AT2-T8wFAGyl9kIs2pptx0X8jwKD9_y58HYjdFX84rOlj2-PVN6a8emhvHFeD-spwW3IIbRMQ7K6xKyK7jBTTkfgaUzObPENPI4J62bYfcsF-uwYnK3bhUaWy7uRPhyk0p50byijbsHEc5w8lNH2fK25aV3WxJfdeZOL&s=1,0,https://www.facebook.com/reel/253254867830343/,UzpfSTE3ODQxNDU2Mzk0MTY1MTY1OlZLOjI1MzI1NDg2NzgzMDM0Mw==,facebook,admin post hashtag,"It's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right.",,,positive,,2024-05-13T09:53:16.000Z,17,en,[],https://www.facebook.com/reel/253254867830343/,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F_u%2Fakpartiaydinn&h=AT2-T8wFAGyl9kIs2pptx0X8jwKD9_y58HYjdFX84rOlj2-PVN6a8emhvHFeD-spwW3IIbRMQ7K6xKyK7jBTTkfgaUzObPENPI4J62bYfcsF-uwYnK3bhUaWy7uRPhyk0p50byijbsHEc5w8lNH2fK25aV3WxJfdeZOL&s=1,['all right'],13/05/2024
704,İNTERNET OKU,844451754378608,https://www.facebook.com/internetoku,0,https://www.facebook.com/internetoku/posts/pfbid02MjyzW9GSLo9fzr7Nk2kuQJ89SVhzARBxPmg1rrzgaLMQmVBXjCdY9zWWvYq88WXfl,UzpfSTEwMDA2NDQxMzc0Mjk3Njo4NDQ0NTE3NTQzNzg2MDg6ODQ0NDUxNzU0Mzc4NjA4,facebook,admin post hashtag,https://is.gd/irx2LY,,,positive,,2024-05-17T09:30:36.000Z,1,en,[],https://www.facebook.com/internetoku/posts/pfbid02MjyzW9GSLo9fzr7Nk2kuQJ89SVhzARBxPmg1rrzgaLMQmVBXjCdY9zWWvYq88WXfl,https://www.facebook.com/internetoku,"['https', '//is.gd/irx2LY']",17/05/2024
705,844451754378608,Y29tbWVudDo4NDQ0NTE3NTQzNzg2MDhfOTgzNzIxODA5OTQzMDE1,Servet Can,0,https://www.facebook.com/internetoku/posts/pfbid02MjyzW9GSLo9fzr7Nk2kuQJ89SVhzARBxPmg1rrzgaLMQmVBXjCdY9zWWvYq88WXfl?comment_id=983721809943015,Y29tbWVudDo4NDQ0NTE3NTQzNzg2MDhfOTgzNzIxODA5OTQzMDE1,facebook,comment hashtag,You cannot lead a society that does not know how to pray to its own people and make it a Muslim!,,,negative,,2024-05-18T19:45:52.000Z,0,en,[],https://www.facebook.com/internetoku/posts/pfbid02MjyzW9GSLo9fzr7Nk2kuQJ89SVhzARBxPmg1rrzgaLMQmVBXjCdY9zWWvYq88WXfl,https://www.facebook.com/internetoku/posts/pfbid02MjyzW9GSLo9fzr7Nk2kuQJ89SVhzARBxPmg1rrzgaLMQmVBXjCdY9zWWvYq88WXfl,"['not lead', 'a society', 'not know', 'own people', 'a Muslim']",18/05/2024
706,844451754378608,Y29tbWVudDo4NDQ0NTE3NTQzNzg2MDhfNDc5MTU4NTAxMTMxNzY1,Secattin Onuş,0,https://www.facebook.com/internetoku/posts/pfbid02MjyzW9GSLo9fzr7Nk2kuQJ89SVhzARBxPmg1rrzgaLMQmVBXjCdY9zWWvYq88WXfl?comment_id=479158501131765,Y29tbWVudDo4NDQ0NTE3NTQzNzg2MDhfNDc5MTU4NTAxMTMxNzY1,facebook,comment hashtag,"Inadina inadina luks satafat the poor and the poor behave arrogantly, that's not all, it's all coming out under the dianet.",,,negative,,2024-05-17T19:17:51.000Z,0,en,[],https://www.facebook.com/internetoku/posts/pfbid02MjyzW9GSLo9fzr7Nk2kuQJ89SVhzARBxPmg1rrzgaLMQmVBXjCdY9zWWvYq88WXfl,https://www.facebook.com/internetoku/posts/pfbid02MjyzW9GSLo9fzr7Nk2kuQJ89SVhzARBxPmg1rrzgaLMQmVBXjCdY9zWWvYq88WXfl,"['Inadina inadina luks', 'poor', 'the poor behave', 'the dianet']",17/05/2024
707,844451754378608,Y29tbWVudDo4NDQ0NTE3NTQzNzg2MDhfMzMzMjYyOTI5NTQzNDYy,Law Misafir,0,https://www.facebook.com/internetoku/posts/pfbid02MjyzW9GSLo9fzr7Nk2kuQJ89SVhzARBxPmg1rrzgaLMQmVBXjCdY9zWWvYq88WXfl?comment_id=333262929543462,Y29tbWVudDo4NDQ0NTE3NTQzNzg2MDhfMzMzMjYyOTI5NTQzNDYy,facebook,comment hashtag,Even the wages you have been given are prohibited. You can go to those BMWs you've been riding. You can take some of your luxurious life away from them.,,,negative,,2024-05-17T13:20:10.000Z,0,en,[],https://www.facebook.com/internetoku/posts/pfbid02MjyzW9GSLo9fzr7Nk2kuQJ89SVhzARBxPmg1rrzgaLMQmVBXjCdY9zWWvYq88WXfl,https://www.facebook.com/internetoku/posts/pfbid02MjyzW9GSLo9fzr7Nk2kuQJ89SVhzARBxPmg1rrzgaLMQmVBXjCdY9zWWvYq88WXfl,"['the wages', 'those BMWs', 'luxurious life']",17/05/2024
708,gazikent27.com,873763921432291,https://www.facebook.com/gazikentin.haber.portali,0,https://www.facebook.com/gazikentin.haber.portali/posts/pfbid0ooZXNVTDLMJd5L3jMkMsMTEfeW1EWVmpDKo578pEH7vUNCNAoK2AbvvCXWfyFsQhl,UzpfSTEwMDA2Mzk2MDczMzM5OTo4NzM3NjM5MjE0MzIyOTE6ODczNzYzOTIxNDMyMjkx,facebook,admin post hashtag,"The public car savings announced by Mehmet Simsek brought to mind the response to car waste reviews in 2015: If you collect all of this in Turkey's national income, it is not cookie money in its budget, it is cookies in its budget. https://www.gasikent27.com/simsek-in-cerez-parasi-gundem-it is 86283.html #kamuf #kamudasarruf #jazl",,,negative,,2024-05-13T18:37:51.000Z,0,en,"['kamuf', 'kamudasarruf', 'jazl']",https://www.facebook.com/gazikentin.haber.portali/posts/pfbid0ooZXNVTDLMJd5L3jMkMsMTEfeW1EWVmpDKo578pEH7vUNCNAoK2AbvvCXWfyFsQhl,https://www.facebook.com/gazikentin.haber.portali,"['The public car savings', 'Mehmet Simsek', 'the response', 'car waste', 'Turkey', 'national income', 'cookie money', 'budget', 'cookies', 'budget', 'https', '//www.gasikent27.com/simsek-in-cerez-parasi-gundem-it', 'kamuf', 'kamudasarruf', 'jazl']",13/05/2024
709,AK Parti Aydın,303482769364282,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F_u%2Fakpartiaydinn&h=AT2WBaXYwByvnLG5W5yEg0SoXiMD2XaP70tTiz16VJGMIO0q2VVAwQN6QSfqdFI5dnL4rXspxnrMI6v4Uyg34quHhBuKNDnxEEkRBEfMx_genlGNFH5N8UfdNvt7eewWWAtSNfRp8aWI6lzS7w7u&s=1,0,https://www.facebook.com/reel/303482769364282/,UzpfSTE3ODQxNDU2Mzk0MTY1MTY1OlZLOjMwMzQ4Mjc2OTM2NDI4Mg==,facebook,admin post hashtag,"It's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right, it's all right.",,,positive,,2024-05-13T09:59:10.000Z,24,en,[],https://www.facebook.com/reel/303482769364282/,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F_u%2Fakpartiaydinn&h=AT2WBaXYwByvnLG5W5yEg0SoXiMD2XaP70tTiz16VJGMIO0q2VVAwQN6QSfqdFI5dnL4rXspxnrMI6v4Uyg34quHhBuKNDnxEEkRBEfMx_genlGNFH5N8UfdNvt7eewWWAtSNfRp8aWI6lzS7w7u&s=1,['all right'],13/05/2024
710,Kanal 58,865076842314740,https://www.facebook.com/Kanal58,0,https://www.facebook.com/Kanal58/posts/pfbid0s9QhrE7BC7pqWFjyBjft7Lmc9jndNTks66oPFj539yc9B4xXHYQDiqDckmB8z8Bal,UzpfSTEwMDA2NDM3Mjk3MTY4Mjo4NjUwNzY4NDIzMTQ3NDA6ODY1MDc2ODQyMzE0NzQw,facebook,admin post hashtag,CAMUDATASARRUF EXPLAINED,,,positive,,2024-05-13T18:32:23.000Z,3,en,[],https://www.facebook.com/Kanal58/posts/pfbid0s9QhrE7BC7pqWFjyBjft7Lmc9jndNTks66oPFj539yc9B4xXHYQDiqDckmB8z8Bal,https://www.facebook.com/Kanal58,['CAMUDATASARRUF EXPLAINED'],13/05/2024
711,865076842314740,Y29tbWVudDo4NjUwNzY4NDIzMTQ3NDBfMTE2MTQ5NDU5ODM3NzU3NQ==,Şevket Çoban,0,https://www.facebook.com/Kanal58/posts/pfbid0s9QhrE7BC7pqWFjyBjft7Lmc9jndNTks66oPFj539yc9B4xXHYQDiqDckmB8z8Bal?comment_id=1161494598377575,Y29tbWVudDo4NjUwNzY4NDIzMTQ3NDBfMTE2MTQ5NDU5ODM3NzU3NQ==,facebook,comment hashtag,"Build a pre-destined money-making package, so that God may bring about an end.",,,positive,,2024-05-13T18:34:59.000Z,0,en,[],https://www.facebook.com/Kanal58/posts/pfbid0s9QhrE7BC7pqWFjyBjft7Lmc9jndNTks66oPFj539yc9B4xXHYQDiqDckmB8z8Bal,https://www.facebook.com/Kanal58/posts/pfbid0s9QhrE7BC7pqWFjyBjft7Lmc9jndNTks66oPFj539yc9B4xXHYQDiqDckmB8z8Bal,"['a pre-destined money-making package', 'God', 'an end']",13/05/2024
712,865076842314740,Y29tbWVudDo4NjUwNzY4NDIzMTQ3NDBfMTE4NzgzNDA4OTMxNzY2OA==,Ahmet AK,0,https://www.facebook.com/Kanal58/posts/pfbid0s9QhrE7BC7pqWFjyBjft7Lmc9jndNTks66oPFj539yc9B4xXHYQDiqDckmB8z8Bal?comment_id=1187834089317668,Y29tbWVudDo4NjUwNzY4NDIzMTQ3NDBfMTE4NzgzNDA4OTMxNzY2OA==,facebook,comment hashtag,The Soviets are not part of the A4 story.,,,neutral,,2024-05-14T11:43:59.000Z,0,en,[],https://www.facebook.com/Kanal58/posts/pfbid0s9QhrE7BC7pqWFjyBjft7Lmc9jndNTks66oPFj539yc9B4xXHYQDiqDckmB8z8Bal,https://www.facebook.com/Kanal58/posts/pfbid0s9QhrE7BC7pqWFjyBjft7Lmc9jndNTks66oPFj539yc9B4xXHYQDiqDckmB8z8Bal,"['The Soviets', 'part', 'the A4 story']",14/05/2024
713,Zabıta TV,965605522233918,https://www.facebook.com/ZabitaTV,0,https://www.facebook.com/ZabitaTV/posts/pfbid034f7rr7f5p1Fs6Ke6xpQiUYg3NrHSARZga8C3WCSyDSvJRGHpe3khocX5KmVrv1BYl,UzpfSTEwMDA2MzUzNDM2ODY2Mjo5NjU2MDU1MjIyMzM5MTg6OTY1NjA1NTIyMjMzOTE4,facebook,admin post hashtag,SAVING measures have been announced in public,,,positive,,2024-05-13T07:56:10.000Z,46,en,[],https://www.facebook.com/ZabitaTV/posts/pfbid034f7rr7f5p1Fs6Ke6xpQiUYg3NrHSARZga8C3WCSyDSvJRGHpe3khocX5KmVrv1BYl,https://www.facebook.com/ZabitaTV,"['SAVING measures', 'public']",13/05/2024
763,875551711265338,Y29tbWVudDo4NzU1NTE3MTEyNjUzMzhfMTY2ODk4MTIwMzUwNjQ4NA==,Fethiye Avincan,0,https://www.facebook.com/btp.parti/posts/875551711265338?comment_id=1668981203506484,Y29tbWVudDo4NzU1NTE3MTEyNjUzMzhfMTY2ODk4MTIwMzUwNjQ4NA==,facebook,comment hashtag,.,,,positive,,2024-05-16T22:06:07.000Z,0,en,[],https://www.facebook.com/btp.parti/posts/875551711265338,https://www.facebook.com/btp.parti/posts/875551711265338,[],16/05/2024
714,965605522233918,Y29tbWVudDo5NjU2MDU1MjIyMzM5MThfMTQ5MjcwODU1MTY1OTMwNw==,Ş Ismaıl Yildirim,0,https://www.facebook.com/ZabitaTV/posts/pfbid034f7rr7f5p1Fs6Ke6xpQiUYg3NrHSARZga8C3WCSyDSvJRGHpe3khocX5KmVrv1BYl?comment_id=1492708551659307,Y29tbWVudDo5NjU2MDU1MjIyMzM5MThfMTQ5MjcwODU1MTY1OTMwNw==,facebook,comment hashtag,"Do these measures apply to those at the top? For example, the purchase of new social facilities or rentals? Or is it intended to prevent CHP municipalities from building social facilities? Will these measures apply to people who receive honey from 4/5 or more locations? Or will they be included in a class that does not belong to the public and cannot save from dignity?",,,negative,,2024-05-13T09:19:35.000Z,2,en,[],https://www.facebook.com/ZabitaTV/posts/pfbid034f7rr7f5p1Fs6Ke6xpQiUYg3NrHSARZga8C3WCSyDSvJRGHpe3khocX5KmVrv1BYl,https://www.facebook.com/ZabitaTV/posts/pfbid034f7rr7f5p1Fs6Ke6xpQiUYg3NrHSARZga8C3WCSyDSvJRGHpe3khocX5KmVrv1BYl,"['these measures', 'the top', 'example', 'the purchase', 'new social facilities', 'rentals', 'CHP municipalities', 'social facilities', 'these measures', 'people', 'honey', 'more locations', 'a class', 'not belong', 'the public', 'not save', 'dignity']",13/05/2024
715,965605522233918,Y29tbWVudDo5NjU2MDU1MjIyMzM5MThfOTYwOTk0ODE4ODI3NDU0,Ömer Şengöz,0,https://www.facebook.com/ZabitaTV/posts/pfbid034f7rr7f5p1Fs6Ke6xpQiUYg3NrHSARZga8C3WCSyDSvJRGHpe3khocX5KmVrv1BYl?comment_id=960994818827454,Y29tbWVudDo5NjU2MDU1MjIyMzM5MThfOTYwOTk0ODE4ODI3NDU0,facebook,comment hashtag,(09) entered the public office in a group again,,,positive,,2024-05-13T08:25:29.000Z,1,en,[],https://www.facebook.com/ZabitaTV/posts/pfbid034f7rr7f5p1Fs6Ke6xpQiUYg3NrHSARZga8C3WCSyDSvJRGHpe3khocX5KmVrv1BYl,https://www.facebook.com/ZabitaTV/posts/pfbid034f7rr7f5p1Fs6Ke6xpQiUYg3NrHSARZga8C3WCSyDSvJRGHpe3khocX5KmVrv1BYl,"['the public office', 'a group']",13/05/2024
716,965605522233918,Y29tbWVudDo5NjU2MDU1MjIyMzM5MThfMTQwODY2NzUyOTc4MjkwMw==,Adnan Acar,0,https://www.facebook.com/ZabitaTV/posts/pfbid034f7rr7f5p1Fs6Ke6xpQiUYg3NrHSARZga8C3WCSyDSvJRGHpe3khocX5KmVrv1BYl?comment_id=1408667529782903,Y29tbWVudDo5NjU2MDU1MjIyMzM5MThfMTQwODY2NzUyOTc4MjkwMw==,facebook,comment hashtag,"The things that were sold outside the house now came to the materials in the house... and when they were finished... there was a saying that mattered... that the mountain couldn't stand it, right?",,,negative,,2024-05-13T09:36:43.000Z,0,en,[],https://www.facebook.com/ZabitaTV/posts/pfbid034f7rr7f5p1Fs6Ke6xpQiUYg3NrHSARZga8C3WCSyDSvJRGHpe3khocX5KmVrv1BYl,https://www.facebook.com/ZabitaTV/posts/pfbid034f7rr7f5p1Fs6Ke6xpQiUYg3NrHSARZga8C3WCSyDSvJRGHpe3khocX5KmVrv1BYl,"['The things', 'the house', 'now came', 'the materials', 'the house', 'the mountain', ""n't stand""]",13/05/2024
717,965605522233918,Y29tbWVudDo5NjU2MDU1MjIyMzM5MThfMTUyNTY1MTgxNDY4MjA0OA==,Ramazan Özge,0,https://www.facebook.com/ZabitaTV/posts/pfbid034f7rr7f5p1Fs6Ke6xpQiUYg3NrHSARZga8C3WCSyDSvJRGHpe3khocX5KmVrv1BYl?comment_id=1525651814682048,Y29tbWVudDo5NjU2MDU1MjIyMzM5MThfMTUyNTY1MTgxNDY4MjA0OA==,facebook,comment hashtag,Where have you been so far?,,,negative,,2024-05-13T09:28:38.000Z,0,en,[],https://www.facebook.com/ZabitaTV/posts/pfbid034f7rr7f5p1Fs6Ke6xpQiUYg3NrHSARZga8C3WCSyDSvJRGHpe3khocX5KmVrv1BYl,https://www.facebook.com/ZabitaTV/posts/pfbid034f7rr7f5p1Fs6Ke6xpQiUYg3NrHSARZga8C3WCSyDSvJRGHpe3khocX5KmVrv1BYl,[],13/05/2024
718,965605522233918,Y29tbWVudDo5NjU2MDU1MjIyMzM5MThfOTg3Mzk1NzEyNzIxODkw,Murat Çelik,0,https://www.facebook.com/ZabitaTV/posts/pfbid034f7rr7f5p1Fs6Ke6xpQiUYg3NrHSARZga8C3WCSyDSvJRGHpe3khocX5KmVrv1BYl?comment_id=987395712721890,Y29tbWVudDo5NjU2MDU1MjIyMzM5MThfOTg3Mzk1NzEyNzIxODkw,facebook,comment hashtag,"Let the good news be that now they have come to their senses for my beautiful country, where we have a saying:",,,positive,,2024-05-13T08:54:27.000Z,0,en,[],https://www.facebook.com/ZabitaTV/posts/pfbid034f7rr7f5p1Fs6Ke6xpQiUYg3NrHSARZga8C3WCSyDSvJRGHpe3khocX5KmVrv1BYl,https://www.facebook.com/ZabitaTV/posts/pfbid034f7rr7f5p1Fs6Ke6xpQiUYg3NrHSARZga8C3WCSyDSvJRGHpe3khocX5KmVrv1BYl,"['the good news', 'senses', 'beautiful country', 'a saying']",13/05/2024
